"","Invoice","InvoiceDate","InvoiceTotal","Country","CountryCount","CountryMean"
"13397","524621",40451.4458333333,1916.88,"United Kingdom",17612,421.005902963888
"13398","524622",40451.4472222222,5.1,"United Kingdom",17612,421.005902963888
"13399","524624",40451.4506944444,1256.26,"United Kingdom",17612,421.005902963888
"13400","524626",40451.4534722222,59.4,"United Kingdom",17612,421.005902963888
"13401","524627",40451.4541666667,304.56,"United Kingdom",17612,421.005902963888
"13402","524628",40451.4555555556,171.48,"United Kingdom",17612,421.005902963888
"13403","524640",40451.4791666667,142.78,"United Kingdom",17612,421.005902963888
"13404","524662",40451.4840277778,69.6,"United Kingdom",17612,421.005902963888
"13405","524691",40451.49375,1233.44,"United Kingdom",17612,421.005902963888
"13406","524690",40451.49375,289.2,"United Kingdom",17612,421.005902963888
"13407","524692",40451.4951388889,362.39,"United Kingdom",17612,421.005902963888
"13408","524693",40451.5,37.5,"United Kingdom",17612,421.005902963888
"13409","524694",40451.5006944444,549.38,"United Kingdom",17612,421.005902963888
"13410","524700",40451.5111111111,301.98,"United Kingdom",17612,421.005902963888
"13411","524701",40451.5131944444,302.9,"United Kingdom",17612,421.005902963888
"13412","524703",40451.5152777778,199,"United Kingdom",17612,421.005902963888
"13413","524702",40451.5152777778,381.6,"United Kingdom",17612,421.005902963888
"13414","524704",40451.5208333333,11.9,"United Kingdom",17612,421.005902963888
"13415","524708",40451.5263888889,315.42,"United Kingdom",17612,421.005902963888
"13416","524710",40451.53125,432,"United Kingdom",17612,421.005902963888
"13417","524712",40451.5326388889,396,"United Kingdom",17612,421.005902963888
"13418","524715",40451.5472222222,390.86,"United Kingdom",17612,421.005902963888
"13419","524716",40451.5506944444,426,"France",236,619.55686440678
"13420","524717",40451.5625,391.2,"United Kingdom",17612,421.005902963888
"13421","524718",40451.5625,358.35,"United Kingdom",17612,421.005902963888
"13422","524719",40451.5652777778,15,"Netherlands",135,1991.00740740741
"13423","524720",40451.5743055556,684.82,"United Kingdom",17612,421.005902963888
"13424","524721",40451.5805555556,256.5,"United Kingdom",17612,421.005902963888
"13425","524722",40451.5805555556,398.87,"United Kingdom",17612,421.005902963888
"13426","524723",40451.58125,975.5,"United Kingdom",17612,421.005902963888
"13427","524724",40451.5881944444,579.85,"United Kingdom",17612,421.005902963888
"13428","524726",40451.5965277778,1554.17,"United Kingdom",17612,421.005902963888
"13429","524727",40451.5972222222,261.55,"United Kingdom",17612,421.005902963888
"13430","524728",40451.6,912.9,"United Kingdom",17612,421.005902963888
"13431","524729",40451.6006944444,1149.6,"United Kingdom",17612,421.005902963888
"13432","524730",40451.6006944444,809.44,"United Kingdom",17612,421.005902963888
"13433","524741",40451.6097222222,455.3,"United Kingdom",17612,421.005902963888
"13434","524746",40451.6118055556,293.23,"United Kingdom",17612,421.005902963888
"13435","524747",40451.6152777778,1194.66,"EIRE",316,1126.85193037975
"13436","524750",40451.6333333333,427.88,"United Kingdom",17612,421.005902963888
"13437","524751",40451.6347222222,175.93,"United Kingdom",17612,421.005902963888
"13438","524761",40451.6520833333,406.7,"United Kingdom",17612,421.005902963888
"13439","524773",40451.6597222222,160.9,"United Kingdom",17612,421.005902963888
"13440","524799",40451.6805555556,30,"United Kingdom",17612,421.005902963888
"13441","524827",40451.6979166667,266.59,"France",236,619.55686440678
"13442","524828",40451.7118055556,1099.5,"Germany",347,583.271818443804
"13443","524829",40451.7145833333,398.4,"United Kingdom",17612,421.005902963888
"13444","524830",40451.7173611111,354.03,"United Kingdom",17612,421.005902963888
"13445","524833",40451.7208333333,1233.61,"United Kingdom",17612,421.005902963888
"13446","524834",40451.7277777778,610.6,"United Kingdom",17612,421.005902963888
"13447","524835",40451.7291666667,125.04,"United Kingdom",17612,421.005902963888
"13448","524837",40451.7354166667,3196.48,"United Kingdom",17612,421.005902963888
"13449","524838",40451.7409722222,156.1,"United Kingdom",17612,421.005902963888
"13450","524842",40451.7513888889,322.95,"United Kingdom",17612,421.005902963888
"13451","524843",40451.7583333333,340.84,"United Kingdom",17612,421.005902963888
"13452","524850",40451.7791666667,183.12,"United Kingdom",17612,421.005902963888
"13453","524851",40451.78125,224.85,"Germany",347,583.271818443804
"13454","524852",40451.7895833333,123.2,"United Kingdom",17612,421.005902963888
"13455","524854",40451.7930555556,100.75,"United Kingdom",17612,421.005902963888
"13456","524855",40451.8090277778,282.89,"United Kingdom",17612,421.005902963888
"13457","524856",40451.8215277778,243.12,"United Kingdom",17612,421.005902963888
"13458","524857",40451.8229166667,159.85,"United Kingdom",17612,421.005902963888
"13459","524858",40451.83125,232.93,"United Kingdom",17612,421.005902963888
"13460","524859",40451.8388888889,109.02,"United Kingdom",17612,421.005902963888
"13461","524861",40452.3465277778,48.15,"United Kingdom",17612,421.005902963888
"13462","524862",40452.3604166667,202.06,"Spain",66,721.233636363636
"13463","524865",40452.3847222222,34.8,"United Kingdom",17612,421.005902963888
"13464","524866",40452.3944444444,300.7,"United Kingdom",17612,421.005902963888
"13465","524868",40452.4,492.45,"United Kingdom",17612,421.005902963888
"13466","524869",40452.4020833333,141.3,"United Kingdom",17612,421.005902963888
"13467","524870",40452.4180555556,468.58,"United Kingdom",17612,421.005902963888
"13468","524871",40452.4194444444,285.8,"United Kingdom",17612,421.005902963888
"13469","524872",40452.4222222222,151.2,"United Kingdom",17612,421.005902963888
"13470","524873",40452.4333333333,239.1,"United Kingdom",17612,421.005902963888
"13471","524874",40452.4361111111,5715.8,"United Kingdom",17612,421.005902963888
"13472","524875",40452.4381944444,162.6,"United Kingdom",17612,421.005902963888
"13473","524876",40452.4388888889,409.82,"United Kingdom",17612,421.005902963888
"13474","524877",40452.4395833333,527.58,"United Kingdom",17612,421.005902963888
"13475","524879",40452.4479166667,727.35,"United Kingdom",17612,421.005902963888
"13476","524890",40452.4604166667,228.5,"United Kingdom",17612,421.005902963888
"13477","524891",40452.4618055556,17.7,"United Kingdom",17612,421.005902963888
"13478","524909",40452.4819444444,5326.68,"United Kingdom",17612,421.005902963888
"13479","524920",40452.4847222222,153.85,"United Kingdom",17612,421.005902963888
"13480","524929",40452.4861111111,165,"United Kingdom",17612,421.005902963888
"13481","524931",40452.4881944444,255,"United Kingdom",17612,421.005902963888
"13482","524932",40452.4895833333,646.32,"United Kingdom",17612,421.005902963888
"13483","524934",40452.4923611111,245.1,"United Kingdom",17612,421.005902963888
"13484","524933",40452.4923611111,219,"United Kingdom",17612,421.005902963888
"13485","524936",40452.4986111111,180.38,"United Kingdom",17612,421.005902963888
"13486","524937",40452.4993055556,868.33,"United Kingdom",17612,421.005902963888
"13487","524939",40452.5048611111,248.25,"United Kingdom",17612,421.005902963888
"13488","524942",40452.5118055556,572.69,"Sweden",68,781.932205882353
"13489","524944",40452.5166666667,401.5,"United Kingdom",17612,421.005902963888
"13490","524945",40452.51875,262.67,"United Kingdom",17612,421.005902963888
"13491","524951",40452.5319444444,388.9,"Germany",347,583.271818443804
"13492","524953",40452.5479166667,834.44,"United Kingdom",17612,421.005902963888
"13493","524955",40452.55625,237.96,"United Kingdom",17612,421.005902963888
"13494","524957",40452.5604166667,821.84,"United Kingdom",17612,421.005902963888
"13495","524961",40452.5694444444,122.95,"United Kingdom",17612,421.005902963888
"13496","524963",40452.5763888889,376.11,"United Kingdom",17612,421.005902963888
"13497","524964",40452.5805555556,232.56,"United Kingdom",17612,421.005902963888
"13498","524965",40452.5881944444,213.49,"United Kingdom",17612,421.005902963888
"13499","524966",40452.5881944444,358.2,"United Kingdom",17612,421.005902963888
"13500","524967",40452.6048611111,543.3,"United Kingdom",17612,421.005902963888
"13501","524968",40452.6055555556,50.4,"United Kingdom",17612,421.005902963888
"13502","524969",40452.6097222222,2971.06,"Netherlands",135,1991.00740740741
"13503","524970",40452.6111111111,301.44,"Netherlands",135,1991.00740740741
"13504","524971",40452.6215277778,612,"United Kingdom",17612,421.005902963888
"13505","524972",40452.6229166667,917.16,"United Kingdom",17612,421.005902963888
"13506","524973",40452.6243055556,372.8,"United Kingdom",17612,421.005902963888
"13507","524974",40452.6291666667,228.6,"United Kingdom",17612,421.005902963888
"13508","524975",40452.6305555556,152.49,"United Kingdom",17612,421.005902963888
"13509","524976",40452.6319444444,532.43,"United Kingdom",17612,421.005902963888
"13510","524977",40452.6333333333,7.2,"United Kingdom",17612,421.005902963888
"13511","524978",40452.6361111111,97.05,"Germany",347,583.271818443804
"13512","524982",40452.6444444444,368.11,"United Kingdom",17612,421.005902963888
"13513","524983",40452.6479166667,251.1,"United Kingdom",17612,421.005902963888
"13514","524985",40452.6569444444,107,"United Kingdom",17612,421.005902963888
"13515","524987",40452.6604166667,381.39,"United Kingdom",17612,421.005902963888
"13516","524988",40452.6611111111,34.8,"United Kingdom",17612,421.005902963888
"13517","524989",40452.6736111111,443.09,"United Kingdom",17612,421.005902963888
"13518","524991",40452.6743055556,66,"United Kingdom",17612,421.005902963888
"13519","524990",40452.6743055556,107.8,"United Kingdom",17612,421.005902963888
"13520","524992",40452.6777777778,297.53,"United Kingdom",17612,421.005902963888
"13521","524994",40452.6958333333,123.6,"United Kingdom",17612,421.005902963888
"13522","525000",40454.4256944444,523.3,"United Kingdom",17612,421.005902963888
"13523","525001",40454.4291666667,62.4,"United Kingdom",17612,421.005902963888
"13524","525002",40454.4354166667,189,"United Kingdom",17612,421.005902963888
"13525","525003",40454.4416666667,484.59,"United Kingdom",17612,421.005902963888
"13526","525004",40454.4451388889,240.68,"United Kingdom",17612,421.005902963888
"13527","525006",40454.4506944444,161.4,"United Kingdom",17612,421.005902963888
"13528","525008",40454.4513888889,2443.98,"Spain",66,721.233636363636
"13529","525007",40454.4513888889,164,"United Kingdom",17612,421.005902963888
"13530","525009",40454.4513888889,238.75,"United Kingdom",17612,421.005902963888
"13531","525010",40454.4520833333,628.1,"United Kingdom",17612,421.005902963888
"13532","525011",40454.4527777778,2736.16,"EIRE",316,1126.85193037975
"13533","525012",40454.4590277778,751.95,"United Kingdom",17612,421.005902963888
"13534","525013",40454.46875,1280.16,"EIRE",316,1126.85193037975
"13535","525014",40454.4701388889,515.05,"EIRE",316,1126.85193037975
"13536","525015",40454.4763888889,83.19,"United Kingdom",17612,421.005902963888
"13537","525017",40454.4826388889,1914.8,"United Kingdom",17612,421.005902963888
"13538","525016",40454.4826388889,176.94,"United Kingdom",17612,421.005902963888
"13539","525018",40454.4881944444,482.22,"United Kingdom",17612,421.005902963888
"13540","525019",40454.4944444444,601.03,"United Kingdom",17612,421.005902963888
"13541","525020",40454.4951388889,1018.36,"United Kingdom",17612,421.005902963888
"13542","525022",40454.5,655.85,"United Kingdom",17612,421.005902963888
"13543","525023",40454.5,167.92,"United Kingdom",17612,421.005902963888
"13544","525021",40454.5,586.23,"United Kingdom",17612,421.005902963888
"13545","525024",40454.5034722222,365,"United Kingdom",17612,421.005902963888
"13546","525025",40454.5048611111,357.44,"United Kingdom",17612,421.005902963888
"13547","525029",40454.5090277778,64.1,"United Kingdom",17612,421.005902963888
"13548","525031",40454.5125,74.63,"United Kingdom",17612,421.005902963888
"13549","525030",40454.5125,679.79,"United Kingdom",17612,421.005902963888
"13550","525032",40454.5159722222,116.32,"United Kingdom",17612,421.005902963888
"13551","525033",40454.5201388889,41.95,"United Kingdom",17612,421.005902963888
"13552","525035",40454.5229166667,1.65,"United Kingdom",17612,421.005902963888
"13553","525036",40454.5236111111,492.1,"United Kingdom",17612,421.005902963888
"13554","525037",40454.5277777778,4623.34,"EIRE",316,1126.85193037975
"13555","525038",40454.5319444444,88.6,"United Kingdom",17612,421.005902963888
"13556","525040",40454.5361111111,438.46,"United Kingdom",17612,421.005902963888
"13557","525041",40454.5388888889,266.4,"United Kingdom",17612,421.005902963888
"13558","525042",40454.5479166667,509.04,"United Kingdom",17612,421.005902963888
"13559","525045",40454.55625,507.76,"United Kingdom",17612,421.005902963888
"13560","525048",40454.5645833333,114.55,"United Kingdom",17612,421.005902963888
"13561","525049",40454.5680555556,239.01,"Germany",347,583.271818443804
"13562","525051",40454.5722222222,196.2,"United Kingdom",17612,421.005902963888
"13563","525052",40454.5729166667,157.4,"United Kingdom",17612,421.005902963888
"13564","525054",40454.5743055556,349.74,"United Kingdom",17612,421.005902963888
"13565","525053",40454.5743055556,47.2,"United Kingdom",17612,421.005902963888
"13566","525055",40454.5805555556,290.42,"United Kingdom",17612,421.005902963888
"13567","525056",40454.5819444444,304.18,"United Kingdom",17612,421.005902963888
"13568","525057",40454.5854166667,558.72,"United Kingdom",17612,421.005902963888
"13569","525058",40454.5881944444,7.95,"United Kingdom",17612,421.005902963888
"13570","525059",40454.5888888889,1581.52,"United Kingdom",17612,421.005902963888
"13571","525060",40454.5923611111,265.99,"United Kingdom",17612,421.005902963888
"13572","525061",40454.59375,171.15,"United Kingdom",17612,421.005902963888
"13573","525063",40454.5993055556,258.65,"United Kingdom",17612,421.005902963888
"13574","525064",40454.5993055556,521.5,"United Kingdom",17612,421.005902963888
"13575","525065",40454.6027777778,247.19,"United Kingdom",17612,421.005902963888
"13576","525066",40454.6055555556,789.23,"United Kingdom",17612,421.005902963888
"13577","525067",40454.6083333333,105.56,"United Kingdom",17612,421.005902963888
"13578","525068",40454.6090277778,665.63,"United Kingdom",17612,421.005902963888
"13579","525070",40454.6159722222,236.9,"United Kingdom",17612,421.005902963888
"13580","525072",40454.6180555556,74.07,"United Kingdom",17612,421.005902963888
"13581","525071",40454.6180555556,614.06,"France",236,619.55686440678
"13582","525073",40454.6194444444,373.86,"France",236,619.55686440678
"13583","525074",40454.6229166667,715.1,"United Kingdom",17612,421.005902963888
"13584","525075",40454.6416666667,720.06,"United Kingdom",17612,421.005902963888
