"","Invoice","InvoiceDate","InvoiceTotal","Country"
"14275","526150",40459.63125,295.68,"United Kingdom"
"14276","526152",40459.6388888889,195.15,"United Kingdom"
"14277","526153",40459.6458333333,515.5,"EIRE"
"14278","526154",40459.6527777778,282,"United Kingdom"
"14279","526155",40459.6638888889,4486.11,"Sweden"
"14280","526158",40459.6798611111,2.55,"United Kingdom"
"14281","526160",40459.6923611111,474.9,"United Kingdom"
"14282","526161",40459.6944444444,653.22,"United Kingdom"
"14283","526162",40459.7131944444,437.4,"United Kingdom"
"14284","526163",40459.7277777778,114.2,"United Kingdom"
"14285","526166",40461.4319444444,407,"United Kingdom"
"14286","526167",40461.4395833333,557.84,"United Kingdom"
"14287","526168",40461.4465277778,876.41,"France"
"14288","526169",40461.4493055556,835.86,"United Kingdom"
"14289","526170",40461.45,556.53,"United Kingdom"
"14290","526171",40461.4506944444,524.48,"United Kingdom"
"14291","526172",40461.4604166667,378.9,"United Kingdom"
"14292","526174",40461.4694444444,551.33,"Cyprus"
"14293","526175",40461.4756944444,105.54,"United Kingdom"
"14294","526176",40461.4805555556,194.1,"United Kingdom"
"14295","526177",40461.48125,356.37,"United Kingdom"
"14296","526178",40461.4840277778,215.86,"United Kingdom"
"14297","526179",40461.4868055556,263.62,"United Kingdom"
"14298","526180",40461.4875,1067.12,"United Kingdom"
"14299","526181",40461.4909722222,497.64,"United Kingdom"
"14300","526183",40461.4951388889,483.12,"United Kingdom"
"14301","526184",40461.4972222222,284.61,"United Kingdom"
"14302","526185",40461.4986111111,295.05,"United Kingdom"
"14303","526186",40461.5006944444,357.19,"United Kingdom"
"14304","526187",40461.5013888889,151.9,"United Kingdom"
"14305","526188",40461.5027777778,231.04,"United Kingdom"
"14306","526189",40461.50625,204.34,"United Kingdom"
"14307","526190",40461.50625,394.56,"United Kingdom"
"14308","526191",40461.5277777778,327,"United Kingdom"
"14309","526192",40461.5277777778,175.87,"United Kingdom"
"14310","526193",40461.53125,302,"United Kingdom"
"14311","526194",40461.5333333333,948.93,"United Kingdom"
"14312","526195",40461.5354166667,425.46,"United Kingdom"
"14313","526197",40461.5368055556,121.07,"United Kingdom"
"14314","526196",40461.5368055556,49.88,"United Kingdom"
"14315","526199",40461.5388888889,5.8,"United Kingdom"
"14316","526200",40461.54375,247.86,"United Kingdom"
"14317","526201",40461.5458333333,252.9,"United Kingdom"
"14318","526202",40461.5479166667,532.91,"United Kingdom"
"14319","526204",40461.5576388889,875.59,"United Kingdom"
"14320","526205",40461.5583333333,183.5,"United Kingdom"
"14321","526206",40461.5597222222,142,"United Kingdom"
"14322","526207",40461.5631944444,521.57,"United Kingdom"
"14323","526209",40461.5680555556,91.68,"United Kingdom"
"14324","526208",40461.5680555556,245.83,"United Kingdom"
"14325","526210",40461.5736111111,161.49,"United Kingdom"
"14326","526211",40461.5770833333,227.98,"United Kingdom"
"14327","526212",40461.5798611111,81.22,"United Kingdom"
"14328","526213",40461.5930555556,230,"Australia"
"14329","526214",40461.5951388889,1198.82,"United Kingdom"
"14330","526215",40461.5958333333,669.93,"United Kingdom"
"14331","526216",40461.5965277778,571.36,"United Kingdom"
"14332","526217",40461.6041666667,680.43,"United Kingdom"
"14333","526218",40461.60625,40.45,"United Kingdom"
"14334","526219",40461.6076388889,17.7,"United Kingdom"
"14335","526220",40461.6097222222,134.95,"United Kingdom"
"14336","526221",40461.6125,3.3,"United Kingdom"
"14337","526222",40461.6222222222,683.79,"Sweden"
"14338","526223",40461.6243055556,83.85,"United Kingdom"
"14339","526224",40461.6284722222,105.97,"United Kingdom"
"14340","526225",40461.6291666667,161.65,"United Kingdom"
"14341","526226",40461.6298611111,819,"United Kingdom"
"14342","526227",40461.6305555556,19.8,"United Kingdom"
"14343","526228",40461.6395833333,227.97,"United Kingdom"
"14344","526229",40461.6430555556,114.3,"United Kingdom"
"14345","526230",40461.64375,808.46,"United Kingdom"
"14346","526231",40461.6555555556,372.4,"United Kingdom"
"14347","526232",40461.65625,30,"United Kingdom"
"14348","526233",40461.6645833333,8.5,"United Kingdom"
"14349","526234",40461.6673611111,135.73,"United Kingdom"
"14350","526235",40461.6680555556,220.44,"United Kingdom"
"14351","526236",40461.6722222222,141.03,"United Kingdom"
"14352","526237",40462.3416666667,318.6,"United Kingdom"
"14353","526238",40462.3541666667,433.11,"United Kingdom"
"14354","526239",40462.3777777778,3648.6,"United Kingdom"
"14355","526240",40462.3826388889,495.2,"France"
"14356","526241",40462.3854166667,90.2,"United Kingdom"
"14357","526242",40462.3875,787.79,"EIRE"
"14358","526243",40462.3993055556,97.05,"United Kingdom"
"14359","526244",40462.4027777778,80.16,"United Kingdom"
"14360","526245",40462.4041666667,910.44,"Portugal"
"14361","526246",40462.4055555556,337.91,"United Kingdom"
"14362","526247",40462.4194444444,319.2,"United Kingdom"
"14363","526248",40462.4270833333,757.05,"United Kingdom"
"14364","526263",40462.4375,318.41,"United Kingdom"
"14365","526264",40462.4395833333,178.32,"United Kingdom"
"14366","526265",40462.4402777778,612.43,"Portugal"
"14367","526267",40462.4555555556,4215.74,"France"
"14368","526268",40462.4569444444,179.33,"United Kingdom"
"14369","526269",40462.4611111111,589.24,"United Kingdom"
"14370","526271",40462.46875,782.6,"United Kingdom"
"14371","526272",40462.4805555556,577.7,"United Kingdom"
"14372","526273",40462.4819444444,461.91,"United Kingdom"
"14373","526276",40462.4930555556,1385.7,"United Kingdom"
"14374","526286",40462.4951388889,146.82,"United Kingdom"
"14375","526288",40462.4951388889,358.6,"Denmark"
"14376","526298",40462.5,264.36,"United Kingdom"
"14377","526317",40462.5041666667,83.4,"United Kingdom"
"14378","526322",40462.5048611111,433.6,"United Arab Emirates"
"14379","526335",40462.5083333333,340.55,"United Kingdom"
"14380","526349",40462.5111111111,553.85,"United Kingdom"
"14381","526355",40462.5125,451.58,"United Kingdom"
"14382","526375",40462.5180555556,206.72,"United Kingdom"
"14383","526382",40462.5215277778,253.2,"United Kingdom"
"14384","526383",40462.5229166667,656.16,"United Kingdom"
"14385","526384",40462.5236111111,125.27,"United Kingdom"
"14386","526385",40462.525,810,"United Kingdom"
"14387","526387",40462.5333333333,391.59,"United Kingdom"
"14388","526388",40462.5361111111,279.59,"United Kingdom"
"14389","526389",40462.5368055556,298.05,"Portugal"
"14390","526391",40462.5534722222,344.48,"United Kingdom"
"14391","526392",40462.5548611111,689.46,"United Kingdom"
"14392","526393",40462.5555555556,544.8,"United Kingdom"
"14393","526394",40462.5590277778,1044.38,"United Kingdom"
"14394","526395",40462.5597222222,261.32,"United Kingdom"
"14395","526396",40462.5611111111,117.32,"United Kingdom"
"14396","526397",40462.5631944444,58.13,"United Kingdom"
"14397","526399",40462.5659722222,188.6,"United Kingdom"
"14398","526400",40462.5666666667,379.78,"United Kingdom"
"14399","526401",40462.5680555556,494.85,"United Kingdom"
"14400","526402",40462.575,165.46,"France"
"14401","526404",40462.5756944444,988.36,"United Kingdom"
"14402","526406",40462.5798611111,144.12,"United Kingdom"
"14403","526407",40462.5805555556,783.9,"United Kingdom"
"14404","526408",40462.5805555556,25.2,"United Kingdom"
"14405","526409",40462.58125,137.1,"United Kingdom"
"14406","526410",40462.5826388889,464.06,"United Kingdom"
"14407","526411",40462.5868055556,1136.7,"United Kingdom"
"14408","526412",40462.59375,298.05,"United Kingdom"
"14409","526413",40462.5951388889,390,"United Kingdom"
"14410","526414",40462.5965277778,45,"United Kingdom"
"14411","526416",40462.6006944444,141.2,"United Kingdom"
"14412","526417",40462.6055555556,588.08,"United Kingdom"
"14413","526418",40462.60625,303.37,"United Kingdom"
"14414","526419",40462.6097222222,570,"United Kingdom"
"14415","526420",40462.6145833333,325.56,"United Kingdom"
"14416","526421",40462.6152777778,42.3,"United Kingdom"
"14417","526422",40462.6243055556,60.17,"United Kingdom"
"14418","526423",40462.625,219.75,"United Kingdom"
"14419","526424",40462.6256944444,451.02,"United Kingdom"
"14420","526425",40462.6284722222,279.83,"United Kingdom"
"14421","526427",40462.6305555556,332.65,"United Kingdom"
"14422","526426",40462.6305555556,949.24,"United Kingdom"
"14423","526429",40462.6326388889,193.05,"United Kingdom"
"14424","526430",40462.6333333333,413.5,"United Kingdom"
"14425","526432",40462.6423611111,294.36,"United Kingdom"
"14426","526455",40462.6548611111,569.63,"United Kingdom"
"14427","526458",40462.6645833333,141.12,"United Kingdom"
"14428","526459",40462.6659722222,300.9,"United Kingdom"
"14429","526460",40462.6666666667,19.8,"United Kingdom"
"14430","526462",40462.6763888889,745,"United Kingdom"
"14431","526465",40462.6833333333,312.64,"United Kingdom"
"14432","526471",40462.6958333333,17.55,"United Kingdom"
"14433","526472",40462.7020833333,203.64,"United Kingdom"
"14434","526473",40462.7090277778,178.25,"United Kingdom"
"14435","526480",40462.7243055556,192.41,"United Kingdom"
"14436","526483",40462.7284722222,267.99,"United Kingdom"
"14437","526484",40463.3256944444,293.5,"United Kingdom"
"14438","526485",40463.3388888889,393.6,"Germany"
"14439","526486",40463.3506944444,583.65,"United Kingdom"
"14440","526487",40463.3513888889,817.3,"United Kingdom"
"14441","526488",40463.3631944444,124.95,"United Kingdom"
"14442","526489",40463.36875,386.53,"United Kingdom"
"14443","526490",40463.3756944444,580.44,"United Kingdom"
"14444","526491",40463.3868055556,261.35,"France"
"14445","526492",40463.3923611111,259.43,"United Kingdom"
"14446","526493",40463.3930555556,47.4,"United Kingdom"
"14447","526494",40463.3965277778,424.63,"United Kingdom"
"14448","526495",40463.4076388889,194.5,"United Kingdom"
"14449","526496",40463.4118055556,495,"United Kingdom"
"14450","526497",40463.4131944444,1390.54,"United Kingdom"
"14451","526498",40463.4152777778,641.76,"United Kingdom"
"14452","526499",40463.4201388889,369.78,"United Kingdom"
"14453","526500",40463.425,327.78,"United Kingdom"
"14454","526501",40463.4256944444,17.7,"United Kingdom"
"14455","526502",40463.4319444444,101.04,"United Kingdom"
"14456","526503",40463.4333333333,353.09,"United Kingdom"
"14457","526504",40463.4430555556,535.33,"United Kingdom"
"14458","526505",40463.4458333333,361.44,"United Kingdom"
"14459","526506",40463.4465277778,462.7,"United Kingdom"
"14460","526507",40463.4472222222,268.05,"United Kingdom"
"14461","526508",40463.4472222222,312.92,"United Kingdom"
"14462","526509",40463.45,100.2,"United Kingdom"
"14463","526510",40463.4534722222,725.02,"United Kingdom"
"14464","526513",40463.4611111111,598.57,"United Kingdom"
"14465","526512",40463.4611111111,270.8,"United Kingdom"
"14466","526514",40463.4625,276.1,"United Kingdom"
"14467","526515",40463.4631944444,201.6,"United Kingdom"
"14468","526553",40463.4819444444,370.9,"United Kingdom"
"14469","526564",40463.4854166667,737.82,"United Kingdom"
"14470","526575",40463.4916666667,1282.75,"United Kingdom"
"14471","526585",40463.4944444444,5698.8,"United Kingdom"
"14472","526599",40463.4965277778,302.13,"United Kingdom"
"14473","526606",40463.5069444444,70.8,"United Kingdom"
"14474","526607",40463.5090277778,306.55,"United Kingdom"
"14475","526610",40463.5118055556,100.4,"United Kingdom"
"14476","526611",40463.5131944444,30.6,"United Kingdom"
"14477","526612",40463.5138888889,201.86,"United Kingdom"
"14478","526613",40463.5145833333,474.03,"United Kingdom"
"14479","526614",40463.5152777778,137.19,"United Kingdom"
"14480","526615",40463.5159722222,6.25,"United Kingdom"
"14481","526621",40463.5215277778,1057.68,"United Kingdom"
"14482","526625",40463.525,426.38,"United Kingdom"
"14483","526626",40463.5284722222,127.02,"United Kingdom"
"14484","526627",40463.5333333333,357.15,"United Kingdom"
"14485","526628",40463.5347222222,559.72,"United Kingdom"
"14486","526629",40463.5409722222,113.02,"United Kingdom"
"14487","526631",40463.54375,405.8,"United Kingdom"
"14488","526633",40463.5465277778,4.95,"United Kingdom"
"14489","526632",40463.5465277778,4.95,"United Kingdom"
"14490","526634",40463.5465277778,4.95,"United Kingdom"
"14491","526635",40463.5479166667,4.95,"United Kingdom"
"14492","526636",40463.5493055556,4.95,"United Kingdom"
"14493","526637",40463.5527777778,403.43,"United Kingdom"
"14494","526639",40463.5548611111,1722.45,"United Kingdom"
"14495","526640",40463.5555555556,153.9,"France"
"14496","526641",40463.5569444444,123.66,"United Kingdom"
"14497","526642",40463.5597222222,741.88,"Germany"
"14498","526644",40463.5638888889,193.86,"United Kingdom"
"14499","526645",40463.5645833333,284.01,"United Kingdom"
"14500","526646",40463.5659722222,537.99,"France"
"14501","526647",40463.56875,716.59,"United Kingdom"
"14502","526649",40463.5763888889,489.84,"United Kingdom"
"14503","526650",40463.5784722222,305.5,"United Kingdom"
"14504","526651",40463.5791666667,304.3,"United Kingdom"
"14505","526652",40463.5895833333,322.93,"United Kingdom"
"14506","526654",40463.5930555556,157.29,"United Kingdom"
"14507","526655",40463.6069444444,136.8,"United Kingdom"
"14508","526656",40463.6125,135.7,"United Kingdom"
"14509","526657",40463.6194444444,351.01,"United Kingdom"
"14510","526658",40463.6222222222,129,"United Kingdom"
"14511","526659",40463.6277777778,281.15,"United Kingdom"
"14512","526660",40463.6277777778,413.73,"United Kingdom"
"14513","526661",40463.6305555556,24.05,"United Kingdom"
"14514","526662",40463.63125,353.56,"United Kingdom"
"14515","526663",40463.6354166667,465.42,"United Kingdom"
"14516","526664",40463.6388888889,618.12,"United Kingdom"
"14517","526665",40463.6388888889,1530.62,"United Kingdom"
"14518","526666",40463.6395833333,79.6,"United Kingdom"
"14519","526668",40463.6534722222,132.8,"USA"
"14520","526669",40463.6569444444,654.57,"United Kingdom"
"14521","526672",40463.6701388889,327.3,"United Kingdom"
"14522","526679",40463.6722222222,250.2,"United Kingdom"
"14523","526707",40463.6826388889,396.17,"United Kingdom"
"14524","526708",40463.6840277778,75.41,"United Kingdom"
"14525","526709",40463.6868055556,279.8,"United Kingdom"
"14526","526710",40463.6923611111,1116.26,"United Kingdom"
"14527","526713",40463.6930555556,1160,"United Kingdom"
"14528","526712",40463.6930555556,1396.34,"United Kingdom"
"14529","526715",40463.6944444444,704.36,"Sweden"
"14530","526716",40463.6965277778,149.71,"United Kingdom"
"14531","526717",40463.7020833333,501.92,"Germany"
"14532","526718",40463.7034722222,284.32,"United Kingdom"
"14533","526719",40463.7125,1262.48,"United Kingdom"
"14534","526720",40463.7159722222,259.72,"United Kingdom"
"14535","526722",40463.7201388889,319.2,"United Kingdom"
"14536","526723",40463.7222222222,159.4,"United Kingdom"
"14537","526724",40463.7236111111,174.14,"United Kingdom"
"14538","526725",40463.725,102.7,"United Kingdom"
"14539","526733",40463.7451388889,574.64,"United Kingdom"
"14540","526741",40463.7611111111,420.84,"United Kingdom"
"14541","526745",40464.3534722222,1316.2,"United Kingdom"
"14542","526746",40464.3888888889,539.65,"United Kingdom"
"14543","526747",40464.3972222222,397.2,"United Kingdom"
"14544","526748",40464.4041666667,167.45,"United Kingdom"
"14545","526749",40464.4076388889,435.6,"United Kingdom"
"14546","526751",40464.4229166667,142.8,"United Kingdom"
"14547","526752",40464.4243055556,150.65,"United Kingdom"
"14548","526753",40464.425,354.15,"United Kingdom"
"14549","526754",40464.4284722222,204.29,"United Kingdom"
"14550","526755",40464.4326388889,128.1,"United Kingdom"
"14551","526756",40464.4368055556,1132.53,"Australia"
"14552","526757",40464.4381944444,990.18,"United Kingdom"
"14553","526758",40464.4465277778,168.17,"United Kingdom"
"14554","526759",40464.4486111111,579.39,"United Kingdom"
"14555","526760",40464.4527777778,631.93,"Finland"
"14556","526761",40464.4534722222,11184.3,"Netherlands"
"14557","526762",40464.4548611111,153,"Netherlands"
"14558","526763",40464.4618055556,188.4,"United Kingdom"
"14559","526764",40464.4652777778,341.99,"United Kingdom"
"14560","526768",40464.4694444444,462.52,"United Kingdom"
"14561","526802",40464.4819444444,131.25,"United Kingdom"
"14562","526804",40464.4847222222,266.96,"United Kingdom"
"14563","526806",40464.4854166667,2485.48,"United Kingdom"
"14564","526807",40464.4861111111,285.6,"United Kingdom"
"14565","526808",40464.4868055556,379.2,"United Kingdom"
"14566","526812",40464.4875,165,"United Kingdom"
"14567","526838",40464.4965277778,714.15,"United Kingdom"
"14568","526841",40464.5,608.13,"United Kingdom"
"14569","526842",40464.5013888889,167.14,"United Kingdom"
